supp_cd,mgfname,itpack_cd,itempackname,it_cd,itemname,pack_cd,packages,pkg_unit,no_pkg,short_cd,is_0_mrp,mrp_order,ipmrp_cd,mrp_item,mrp,sal_gr_rt,off_onmrp,sal_remark,it_und_gp
"*B","BAGRRY'S PRODUCTS","*B016AB","Bag.Creamy Peanut Butter-200g","*B016","Bag.Creamy Peanut Butter","AB","200GM","GM",200.00,"",F,1,"*B016ABA","Bag.Creamy Peanut Butter-200g @100.00",100.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B017AL","FNF.STRB.-500g","*B017","FNF.STRB.","AL","500GM","GM",500.00,"",F,3,"*B017ALA","FNF.STRB.-500g @280.00",280.00,234.3700,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B017AL","FNF.STRB.-500g","*B017","FNF.STRB.","AL","500GM","GM",500.00,"049",F,2,"*B017ALB","FNF.STRB.-500g @290.00",290.00,225.9100,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B018A1","Bag.Cruncy Peanut Butter-340g.","*B018","Bag.Cruncy Peanut Butter","A1","340GM","GM",340.00,"",F,1,"*B018A1A","Bag.Cruncy Peanut Butter-340g. @170.00",170.00,144.2000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B018AB","Bag.Cruncy Peanut Butter-200g","*B018","Bag.Cruncy Peanut Butter","AB","200GM","GM",200.00,"",F,1,"*B018ABA","Bag.Cruncy Peanut Butter-200g @100.00",100.00,84.8300,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B019AL","FNF.Mixfruit-500g","*B019","FNF.Mixfruit","AL","500GM","GM",500.00,"",F,4,"*B019ALA","FNF.Mixfruit-500g @280.00",280.00,234.3700,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B019AL","FNF.Mixfruit-500g","*B019","FNF.Mixfruit","AL","500GM","GM",500.00,"052",F,3,"*B019ALB","FNF.Mixfruit-500g @290.00",290.00,225.9100,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B019AL","FNF.Mixfruit-500g","*B019","FNF.Mixfruit","AL","500GM","GM",500.00,"",F,2,"*B019ALC","FNF.Mixfruit-500g @265.00",265.00,213.3600,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B019PA","BAG.C.M.1Kg.JAR Rs.50/-OFF-","*B01:","BAG.C.M.1Kg.JAR Rs.50/-OFF","PA","","",0.000,"",F,1,"*B019PAA","BAG.C.M.1Kg.JAR Rs.50/-OFF- @545.00",545.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B02 AL","NO ADD.SUGAR.C.M.Bx Rs25/-OFF-500g","*B02","NO ADD.SUGAR.C.M.Bx Rs25/-OFF","AL","500GM","GM",500.00,"",F,1,"*B02 ALA","NO ADD.SUGAR.C.M.Bx Rs25/-OFF-500g @290.00",290.00,233.4900,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B024AE","SW.Style Muesli-400g","*B024","SW.Style Muesli","AE","400GM","GM",400.00,"",F,7,"*B024AEC","SW.Style Muesli-400g @184.00",184.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B024AE","SW.Style Muesli-400g","*B024","SW.Style Muesli","AE","400GM","GM",400.00,"",F,5,"*B024AED","SW.Style Muesli-400g @210.00",210.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B024AE","SW.Style Muesli-400g","*B024","SW.Style Muesli","AE","400GM","GM",400.00,"",F,9,"*B024AEB","SW.Style Muesli-400g @199.00",199.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B024AE","SW.Style Muesli-400g","*B024","SW.Style Muesli","AE","400GM","GM",400.00,"",F,4,"*B024AEE","SW.Style Muesli-400g @217.00",217.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B024AE","SW.Style Muesli-400g","*B024","SW.Style Muesli","AE","400GM","GM",400.00,"",F,3,"*B024AEF","SW.Style Muesli-400g @229.00",229.00,191.6800,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B024AL","SW.Style Muesli-500g","*B024","SW.Style Muesli","AL","500GM","GM",500.00,"044",F,2,"*B024ALA","SW.Style Muesli-500g @290.00",290.00,225.9100,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B029AE","HC.Al/Ra-400g","*B029","HC.Al/Ra","AE","400GM","GM",400.00,"",F,8,"*B029AEA","HC.Al/Ra-400g @190.00",190.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B029AE","HC.Al/Ra-400g","*B029","HC.Al/Ra","AE","400GM","GM",400.00,"",F,7,"*B029AEB","HC.Al/Ra-400g @199.00",199.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B029AE","HC.Al/Ra-400g","*B029","HC.Al/Ra","AE","400GM","GM",400.00,"",F,4,"*B029AEC","HC.Al/Ra-400g @210.00",210.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B029AE","HC.Al/Ra-400g","*B029","HC.Al/Ra","AE","400GM","GM",400.00,"",F,3,"*B029AED","HC.Al/Ra-400g @217.00",217.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B029AE","HC.Al/Ra-400g","*B029","HC.Al/Ra","AE","400GM","GM",400.00,"",F,2,"*B029AEE","HC.Al/Ra-400g @229.00",229.00,191.6800,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B029AE","HC.Al/Ra-400g","*B029","HC.Al/Ra","AE","400GM","GM",400.00,"",F,1,"*B029AEF","HC.Al/Ra-400g @243.00",243.00,195.6500,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B029AL","HC.Al/Ra-500g","*B029","HC.Al/Ra","AL","500GM","GM",500.00,"056",F,2,"*B029ALA","HC.Al/Ra-500g @290.00",290.00,233.4900,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B030AL","OATS FOR ATTA-500g","*B030","OATS FOR ATTA","AL","500GM","GM",500.00,"",F,3,"*B030ALA","OATS FOR ATTA-500 GM @99.00",99.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B031AE","HC.Choc.MUESLI-400g","*B031","HC.Choc.MUESLI","AE","400GM","GM",400.00,"",F,7,"*B031AEA","HC.Choc.MUESLI-400g @190.00",190.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B031AE","HC.Choc.MUESLI-400g","*B031","HC.Choc.MUESLI","AE","400GM","GM",400.00,"",F,6,"*B031AEB","HC.Choc.MUESLI-400g @199.00",199.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B031AE","HC.Choc.MUESLI-400g","*B031","HC.Choc.MUESLI","AE","400GM","GM",400.00,"",F,4,"*B031AEC","HC.Choc.MUESLI-400g @210.00",210.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B031AE","HC.Choc.MUESLI-400g","*B031","HC.Choc.MUESLI","AE","400GM","GM",400.00,"",F,3,"*B031AED","HC.Choc.MUESLI-400g @217.00",217.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B031AE","HC.Choc.MUESLI-400g","*B031","HC.Choc.MUESLI","AE","400GM","GM",400.00,"",F,2,"*B031AEE","HC.Choc.MUESLI-400g @229.00",229.00,191.6800,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B031AE","HC.Choc.MUESLI-400g","*B031","HC.Choc.MUESLI","AE","400GM","GM",400.00,"",F,1,"*B031AEF","HC.Choc.MUESLI-400g @243.00",243.00,195.6500,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B031AL","HC.Choc.MUESLI-500g","*B031","HC.Choc.MUESLI","AL","500GM","GM",500.00,"057",F,4,"*B031ALA","HC.Choc.MUESLI-500g @290.00",290.00,233.4900,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B032BC","FNF.Apple-1Kg-JAR","*B032","FNF.Apple","BC","1Kg-JAR","",0.000,"",F,9,"*B032BCE","FNF.Apple-1Kg-JAR @435.00",435.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B032BC","FNF.Apple-1Kg-JAR","*B032","FNF.Apple","BC","1Kg-JAR","",0.000,"",F,4,"*B032BCF","FNF.Apple-1Kg-JAR @460.00",460.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B032BC","FNF.Apple-1Kg-JAR","*B032","FNF.Apple","BC","1Kg-JAR","",0.000,"",F,2,"*B032BCG","FNF.Apple-1Kg-JAR @525.00",525.00,408.9800,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B032BC","FNF.Apple-1Kg-JAR","*B032","FNF.Apple","BC","1Kg-JAR","",0.000,"035",F,1,"*B032BCH","FNF.Apple-1Kg-JAR @545.00",545.00,424.5600,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B033BC","FNF.Mixfruit-1Kg-JAR","*B033","FNF.Mixfruit","BC","1Kg-JAR","",0.000,"",F,10,"*B033BCE","FNF.Mixfruit-1Kg-JAR @435.00",435.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B033BC","FNF.Mixfruit-1Kg-JAR","*B033","FNF.Mixfruit","BC","1Kg-JAR","",0.000,"",F,7,"*B033BCF","FNF.Mixfruit-1Kg-JAR @460.00",460.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B033BC","FNF.Mixfruit-1Kg-JAR","*B033","FNF.Mixfruit","BC","1Kg-JAR","",0.000,"",F,4,"*B033BCG","FNF.Mixfruit-1Kg-JAR @499.00",499.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B033BC","FNF.Mixfruit-1Kg-JAR","*B033","FNF.Mixfruit","BC","1Kg-JAR","",0.000,"",F,3,"*B033BCH","FNF.Mixfruit-1Kg-JAR @525.00",525.00,439.4500,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B033BC","FNF.Mixfruit-1Kg-JAR","*B033","FNF.Mixfruit","BC","1Kg-JAR","",0.000,"036",F,2,"*B033BCI","FNF.Mixfruit-1Kg-JAR @545.00",545.00,424.5600,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B034AB","OAT BRAN-200g","*B034","OAT BRAN","AB","200GM","GM",200.00,"",F,8,"*B034ABB","OAT BRAN-200g @72.00",72.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B034AB","OAT BRAN-200g","*B034","OAT BRAN","AB","200GM","GM",200.00,"",F,7,"*B034ABC","OAT BRAN-200g @77.00",77.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B034AB","OAT BRAN-200g","*B034","OAT BRAN","AB","200GM","GM",200.00,"",F,3,"*B034ABD","OAT BRAN-200g @79.00",79.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B034AB","OAT BRAN-200g","*B034","OAT BRAN","AB","200GM","GM",200.00,"055",F,2,"*B034ABE","OAT BRAN-200g @80.00",80.00,72.3800,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B035AL","WHEAT BRAN-500g","*B035","WHEAT BRAN","AL","500GM","GM",500.00,"",F,6,"*B035ALB","WHEAT BRAN-500g @70.00",70.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B035AL","WHEAT BRAN-500g","*B035","WHEAT BRAN","AL","500GM","GM",500.00,"",F,5,"*B035ALC","WHEAT BRAN-500g @77.00",77.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B035AL","WHEAT BRAN-500g","*B035","WHEAT BRAN","AL","500GM","GM",500.00,"058",F,2,"*B035ALD","WHEAT BRAN-500g @80.00",80.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B036AB","WHITE OATS-200g","*B036","WHITE OATS","AB","200GM","GM",200.00,"",F,5,"*B036ABC","WHITE OATS-200 GM @33.00",33.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B036AB","WHITE OATS-200g","*B036","WHITE OATS","AB","200GM","GM",200.00,"",F,4,"*B036ABD","WHITE OATS-200 GM @35.00",35.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B036AB","WHITE OATS-200g","*B036","WHITE OATS","AB","200GM","GM",200.00,"",F,7,"*B036ABE","WHITE OATS-200g @40.00",40.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B036AB","WHITE OATS-200g","*B036","WHITE OATS","AB","200GM","GM",200.00,"",F,5,"*B036ABF","WHITE OATS-200g @38.00",38.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B036AB","WHITE OATS-200g","*B036","WHITE OATS","AB","200GM","GM",200.00,"",F,3,"*B036ABG","WHITE OATS-200g @43.00",43.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B036AB","WHITE OATS-200g","*B036","WHITE OATS","AB","200GM","GM",200.00,"032",F,1,"*B036ABH","WHITE OATS-200g @45.00",45.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B040BC","NO ADD.SUGAR C.M.-1Kg-JAR","*B040","NO ADD.SUGAR C.M.","BC","1Kg-JAR","",0.000,"",F,13,"*B040BCG","NO ADD.SUGAR C.M.-1Kg-JAR @395.00",395.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B040BC","NO ADD.SUGAR C.M.-1Kg-JAR","*B040","NO ADD.SUGAR C.M.","BC","1Kg-JAR","",0.000,"",F,8,"*B040BCI","NO ADD.SUGAR C.M.-1Kg-JAR @435.00",435.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B040BC","NO ADD.SUGAR C.M.-1Kg-JAR","*B040","NO ADD.SUGAR C.M.","BC","1Kg-JAR","",0.000,"",F,6,"*B040BCJ","NO ADD.SUGAR C.M.-1Kg-JAR @460.00",460.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B040BC","NO ADD.SUGAR C.M.-1Kg-JAR","*B040","NO ADD.SUGAR C.M.","BC","1Kg-JAR","",0.000,"",F,9,"*B040BCH","NO ADD.SUGAR C.M.-1Kg-JAR @460.00",460.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B040BC","NO ADD.SUGAR C.M.-1Kg-JAR","*B040","NO ADD.SUGAR C.M.","BC","1Kg-JAR","",0.000,"",F,5,"*B040BCK","NO ADD.SUGAR C.M.-1Kg-JAR @499.00",499.00,417.6900,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B040BC","NO ADD.SUGAR C.M.-1Kg-JAR","*B040","NO ADD.SUGAR C.M.","BC","1Kg-JAR","",0.000,"",F,4,"*B040BCL","NO ADD.SUGAR C.M.-1Kg-JAR @525.00",525.00,439.4500,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B040BC","NO ADD.SUGAR C.M.-1Kg-JAR","*B040","NO ADD.SUGAR C.M.","BC","1Kg-JAR","",0.000,"039",F,2,"*B040BCM","NO ADD.SUGAR C.M.-1Kg-JAR @545.00",545.00,424.5600,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B040BC","NO ADD.SUGAR C.M.-1Kg-JAR","*B040","NO ADD.SUGAR C.M.","BC","1Kg-JAR","",0.000,"039",F,1,"*B040BCN","NO ADD.SUGAR C.M.-1Kg-JAR @575.00",575.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B041AE","NO ADD.SUGAR C.M.-400g","*B041","NO ADD.SUGAR C.M.","AE","400GM","GM",400.00,"",F,11,"*B041AEB","NO ADD.SUGAR C.M.-400g @185.00",185.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B041AE","NO ADD.SUGAR C.M.-400g","*B041","NO ADD.SUGAR C.M.","AE","400GM","GM",400.00,"",F,8,"*B041AED","NO ADD.SUGAR C.M.-400g @199.00",199.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B041AE","NO ADD.SUGAR C.M.-400g","*B041","NO ADD.SUGAR C.M.","AE","400GM","GM",400.00,"",F,5,"*B041AEE","NO ADD.SUGAR C.M.-400g @210.00",210.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B041AE","NO ADD.SUGAR C.M.-400g","*B041","NO ADD.SUGAR C.M.","AE","400GM","GM",400.00,"",F,3,"*B041AEF","NO ADD.SUGAR C.M.-400g @217.00",217.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B041AE","NO ADD.SUGAR C.M.-400g","*B041","NO ADD.SUGAR C.M.","AE","400GM","GM",400.00,"",F,2,"*B041AEG","NO ADD.SUGAR C.M.-400g @229.00",229.00,191.6800,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B041AE","NO ADD.SUGAR C.M.-400g","*B041","NO ADD.SUGAR C.M.","AE","400GM","GM",400.00,"",F,1,"*B041AEH","NO ADD.SUGAR C.M.-400g @243.00",243.00,194.6200,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B041AL","NO ADD.SUGAR C.M.-500g","*B041","NO ADD.SUGAR C.M.","AL","500GM","GM",500.00,"043",F,4,"*B041ALA","NO ADD.SUGAR C.M.-500g @290.00",290.00,233.4900,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B041AL","NO ADD.SUGAR C.M.-500g","*B041","NO ADD.SUGAR C.M.","AL","500GM","GM",500.00,"",F,3,"*B041ALB","NO ADD.SUGAR C.M.-500g @265.00",265.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B056BC","HC.CHOC.MUESLI-1Kg-JAR","*B056","HC.CHOC.MUESLI","BC","1Kg-JAR","",0.000,"",F,11,"*B056BCC","HC.CHOC.MUESLI-1Kg-JAR @395.00",395.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B056BC","HC.CHOC.MUESLI-1Kg-JAR","*B056","HC.CHOC.MUESLI","BC","1Kg-JAR","",0.000,"",F,9,"*B056BCD","HC.CHOC.MUESLI-1Kg-JAR @435.00",435.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B056BC","HC.CHOC.MUESLI-1Kg-JAR","*B056","HC.CHOC.MUESLI","BC","1Kg-JAR","",0.000,"",F,10,"*B056BCE","HC.CHOC.MUESLI-1Kg-JAR @435.00",435.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B056BC","HC.CHOC.MUESLI-1Kg-JAR","*B056","HC.CHOC.MUESLI","BC","1Kg-JAR","",0.000,"",F,5,"*B056BCF","HC.CHOC.MUESLI-1Kg-JAR @460.00",460.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B056BC","HC.CHOC.MUESLI-1Kg-JAR","*B056","HC.CHOC.MUESLI","BC","1Kg-JAR","",0.000,"",F,4,"*B056BCG","HC.CHOC.MUESLI-1Kg-JAR @499.00",499.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B056BC","HC.CHOC.MUESLI-1Kg-JAR","*B056","HC.CHOC.MUESLI","BC","1Kg-JAR","",0.000,"",F,3,"*B056BCH","HC.CHOC.MUESLI-1Kg-JAR @525.00",525.00,439.4500,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B056BC","HC.CHOC.MUESLI-1Kg-JAR","*B056","HC.CHOC.MUESLI","BC","1Kg-JAR","",0.000,"J57",F,2,"*B056BCI","HC.CHOC.MUESLI-1Kg-JAR @545.00",545.00,424.5600,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B110AB","OATS FOR POHA-200g","*B110","OATS FOR POHA","AB","200GM","GM",200.00,"",F,3,"*B110ABA","OATS FOR POHA-200g @50.00",50.00,45.2400,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B110AB","OATS FOR POHA-200g","*B110","OATS FOR POHA","AB","200GM","GM",200.00,"",F,2,"*B110ABB","OATS FOR POHA-200g @40.00",40.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B139AL","OATS FOR ATTA-500g","*B139","OATS FOR ATTA","AL","500GM","GM",500.00,"024",F,1,"*B139ALA","OATS for ATTA-500g @99.00",99.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B142AE","FNF.CRANB.C.M.-400g","*B142","FNF.CRANB.C.M.","AE","400GM","GM",400.00,"",F,5,"*B142AEA","FNF.CRANB.C.M.-400g @290.00",290.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B142AR","FNF.CRANB.C.M.-300g","*B142","FNF.CRANB.C.M.","AR","300g","",0.000,"",F,5,"*B142ARA","FN.CRANBEERIES-300g @199.00",199.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B142AR","FNF.CRANB.C.M.-300g","*B142","FNF.CRANB.C.M.","AR","300g","",0.000,"",F,4,"*B142ARB","FN.CRANBEERIES-300g @210.00",210.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B142AR","FNF.CRANB.C.M.-300g","*B142","FNF.CRANB.C.M.","AR","300g","",0.000,"",F,3,"*B142ARC","FN.CRANBEERIES-300g @217.00",217.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B142AR","FNF.CRANB.C.M.-300g","*B142","FNF.CRANB.C.M.","AR","300g","",0.000,"",F,2,"*B142ARD","FN.CRANBEERIES-300g @229.00",229.00,191.6800,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B142ZR","FNF.CRANB.C.M.-750g-Pou","*B142","FNF.CRANB.C.M.","ZR","750g-Pou","",0.000,"",F,1,"*B142ZRA","FN.CRANBEERIES-750g-Pou @400.00",400.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B153AL","Bag.ORGANIC Quinoa-500g","*B153","Bag.ORGANIC Quinoa","AL","500GM","GM",500.00,"",F,3,"*B153ALA","Bag.ORGANIC Quinoa-500g @595.00",595.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B153AL","Bag.ORGANIC Quinoa-500g","*B153","Bag.ORGANIC Quinoa","AL","500GM","GM",500.00,"",F,2,"*B153ALB","Bag.ORGANIC Quinoa-500g @375.00",375.00,339.2900,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B154AB","OATS FOR DALIYA-200g","*B154","OATS FOR DALIYA","AB","200GM","GM",200.00,"",F,2,"*B154ABA","OATS for DALIYA-200g @50.00",50.00,0.0000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B192AL","Bag.PROTIEN MUSELI-500g","*B192","Bag.PROTIEN MUSELI","AL","500GM","GM",500.00,"045",F,2,"*B192ALA","Bag.PROTIEN MUSELI-500g @399.00",399.00,379.0500,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B193AA","Bag.MAKHANA MINT-100g","*B193","Bag.MAKHANA MINT","AA","100GM","GM",100.00,"",F,1,"*B193AAA","Bag.MAKHANA MINT-100g @150.00",150.00,125.4000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B194AA","Bag.MAKHANA PERIPERI-100g","*B194","Bag.MAKHANA PERIPERI","AA","100GM","GM",100.00,"",F,1,"*B194AAA","Bag.MAKHANA PERIPERI-100g @150.00",150.00,125.4000,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*B195AA","Bag.MAKHANA CHEESE & HERBES-100g","*B195","Bag.MAKHANA CHEESE & HERBES","AA","100GM","GM",100.00,"",F,1,"*B195AAA","Bag.MAKHANA CHEESE & HERBES-100g @150.00",150.00,127.2400,0.00,"",""
"*B","BAGRRY'S PRODUCTS","*D149AL","STEEL CUTS OATS-500g","*D149","STEEL CUTS OATS","AL","500GM","GM",500.00,"033",F,1,"*D149ALA","STEEL CUTS OATS-500g @245.00",245.00,219.5800,0.00,"",""
"*F","AVANTI PRODUCTS","*F001AL","A.SUGAR CUBE-500g","*F001","A.SUGAR CUBE","AL","500GM","GM",500.00,"",F,5,"*F001ALC","A.SUGAR CUBE-500g @52.00",52.00,0.0000,0.00,"",""
"*F","AVANTI PRODUCTS","*F001AL","A.SUGAR CUBE-500g","*F001","A.SUGAR CUBE","AL","500GM","GM",500.00,"",F,3,"*F001ALD","A.SUGAR CUBE-500g @61.00",61.00,0.0000,0.00,"",""
"*F","AVANTI PRODUCTS","*F001AL","A.SUGAR CUBE-500g","*F001","A.SUGAR CUBE","AL","500GM","GM",500.00,"101",F,1,"*F001ALE","A.SUGAR CUBE-500g @68.00",68.00,0.0000,0.00,"",""
"*G","VEGA PRODUCTS","*G001AB","SOYA PANEER-200g","*G001","SOYA PANEER","AB","200GM","GM",200.00,"",F,5,"*G001ABC","Soya Paneer-200 GM BOX @45.00",45.00,0.0000,0.00,"",""
"*G","VEGA PRODUCTS","*G001AB","SOYA PANEER-200g","*G001","SOYA PANEER","AB","200GM","GM",200.00,"",F,4,"*G001ABD","Soya Paneer-200 GM BOX @50.00",50.00,0.0000,0.00,"",""
"*G","VEGA PRODUCTS","*G001AB","SOYA PANEER-200g","*G001","SOYA PANEER","AB","200GM","GM",200.00,"",F,8,"*G001ABE","SOYA PANEER-200g @55.00",55.00,0.0000,0.00,"",""
"*G","VEGA PRODUCTS","*G001AB","SOYA PANEER-200g","*G001","SOYA PANEER","AB","200GM","GM",200.00,"",F,4,"*G001ABF","SOYA PANEER-200g @60.00",60.00,0.0000,0.00,"",""
"*G","VEGA PRODUCTS","*G001AB","SOYA PANEER-200g","*G001","SOYA PANEER","AB","200GM","GM",200.00,"067",F,1,"*G001ABG","SOYA PANEER-200g @70.00",70.00,0.0000,0.00,"",""
"*G","VEGA PRODUCTS","*G002AB","SOYA Chili PANEER-200g","*G002","SOYA Chili PANEER","AB","200GM","GM",200.00,"",F,5,"*G002ABC","Soya Chilli Paneer-200 GM BOX @48.00",48.00,0.0000,0.00,"",""
"*G","VEGA PRODUCTS","*G002AB","SOYA Chili PANEER-200g","*G002","SOYA Chili PANEER","AB","200GM","GM",200.00,"",F,4,"*G002ABD","Soya Chilli Paneer-200 GM BOX @55.00",55.00,0.0000,0.00,"",""
"*G","VEGA PRODUCTS","*G002AB","SOYA Chili PANEER-200g","*G002","SOYA Chili PANEER","AB","200GM","GM",200.00,"",F,4,"*G002ABE","SOYA Chili PANEER-200g @60.00",60.00,0.0000,0.00,"",""
"*G","VEGA PRODUCTS","*G002AB","SOYA Chili PANEER-200g","*G002","SOYA Chili PANEER","AB","200GM","GM",200.00,"",F,2,"*G002ABF","SOYA Chili PANEER-200g @65.00",65.00,0.0000,0.00,"",""
"*G","VEGA PRODUCTS","*G002AB","SOYA Chili PANEER-200g","*G002","SOYA Chili PANEER","AB","200GM","GM",200.00,"068",F,1,"*G002ABG","SOYA Chili PANEER-200g @75.00",75.00,0.0000,0.00,"",""
"*G","VEGA PRODUCTS","*G013AB","SOYA GARLIC PANEER-200g","*G013","SOYA GARLIC PANEER","AB","200GM","GM",200.00,"",F,4,"*G013ABB","SOYA GARLIC PANEER-200g @65.00",65.00,0.0000,0.00,"",""
"*G","VEGA PRODUCTS","*G013AB","SOYA GARLIC PANEER-200g","*G013","SOYA GARLIC PANEER","AB","200GM","GM",200.00,"",F,2,"*G013ABC","SOYA GARLIC PANEER-200g @70.00",70.00,0.0000,0.00,"",""
"*G","VEGA PRODUCTS","*G013AB","SOYA GARLIC PANEER-200g","*G013","SOYA GARLIC PANEER","AB","200GM","GM",200.00,"069",F,1,"*G013ABD","SOYA GARLIC PANEER-200g @75.00",75.00,0.0000,0.00,"",""
"*G","VEGA PRODUCTS","*G014AB","SUPREEM SOYA PANEER-200g","*G014","SUPREEM SOYA PANEER","AB","200GM","GM",200.00,"267",F,1,"*G014ABA","SUPREEM SOYA PANEER-200g @100.00",100.00,0.0000,0.00,"",""
